age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,decision
low0,Private,low2,Some-college,high4,Divorced,Craft-repair,Not-in-family,White,Male,low10,1741,40,United-States,<=50K,
high0,Private,low2,HS-grad,high4,Married-civ-spouse,Adm-clerical,Husband,White,Male,low10,0,45,United-States,>50K,
low0,Private,low2,HS-grad,high4,Never-married,Other-service,Not-in-family,White,Female,low10,0,34,United-States,<=50K,
low0,Private,low2,Assoc-acdm,high4,Married-civ-spouse,Tech-support,Husband,White,Male,low10,1977,60,United-States,>50K,
low0,Private,low2,Prof-school,high4,Married-civ-spouse,Prof-specialty,Wife,White,Female,low10,0,40,United-States,>50K,
low0,Private,low2,Bachelors,high4,Married-civ-spouse,Adm-clerical,Wife,Black,Female,low10,0,40,United-States,<=50K,
high0,Local-gov,low2,10th,low4,Widowed,Other-service,Unmarried,Black,Female,low10,0,30,United-States,<=50K,
low0,Local-gov,low2,Some-college,high4,Never-married,Adm-clerical,Own-child,White,Male,low10,0,40,United-States,<=50K,
high0,Private,low2,Some-college,high4,Never-married,Transport-moving,Not-in-family,White,Male,low10,0,20,United-States,<=50K,
low0,Self-emp-not-inc,low2,HS-grad,high4,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,low10,0,40,Cambodia,>50K,
low0,Private,low2,HS-grad,high4,Never-married,Other-service,Own-child,White,Female,low10,0,40,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Separated,Other-service,Not-in-family,White,Female,low10,0,30,United-States,<=50K,
low0,Private,low2,Assoc-voc,high4,Widowed,Exec-managerial,Not-in-family,White,Female,low10,0,45,United-States,<=50K,
low0,Private,low2,7th-8th,low4,Divorced,Craft-repair,Not-in-family,White,Male,low10,0,40,United-States,<=50K,
low0,Private,low2,Bachelors,high4,Divorced,Prof-specialty,Own-child,White,Female,low10,0,40,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Sales,Husband,White,Male,low10,0,60,United-States,<=50K,
low0,Private,low2,11th,low4,Never-married,Other-service,Own-child,White,Male,low10,0,12,United-States,<=50K,
high0,Private,low2,Some-college,high4,Married-civ-spouse,Sales,Husband,White,Male,low10,0,40,United-States,<=50K,
low0,Private,low2,11th,low4,Married-civ-spouse,Craft-repair,Husband,White,Male,low10,0,40,United-States,<=50K,
low0,Self-emp-inc,low2,Some-college,high4,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,low10,0,75,Thailand,>50K,
high0,Private,low2,HS-grad,high4,Married-civ-spouse,Exec-managerial,Husband,White,Male,low10,0,40,United-States,>50K,
low0,Private,low2,Bachelors,high4,Never-married,Prof-specialty,Not-in-family,White,Female,low10,0,45,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Craft-repair,Wife,White,Female,low10,0,40,United-States,>50K,
high0,Private,low2,HS-grad,high4,Married-civ-spouse,Exec-managerial,Husband,White,Male,low10,0,40,United-States,>50K,
low0,Private,low2,9th,low4,Never-married,Other-service,Own-child,White,Male,low10,0,24,United-States,<=50K,
low0,Self-emp-not-inc,low2,Masters,high4,Married-civ-spouse,Farming-fishing,Husband,White,Male,low10,0,98,United-States,<=50K,
low0,Local-gov,low2,Masters,high4,Never-married,Prof-specialty,Own-child,White,Male,low10,0,35,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Divorced,Prof-specialty,Own-child,White,Female,low10,0,40,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,low10,0,40,United-States,<=50K,
low0,Private,low2,Some-college,high4,Married-civ-spouse,Craft-repair,Husband,White,Male,low10,0,40,United-States,>50K,
low0,Private,low2,Some-college,high4,Never-married,Exec-managerial,Not-in-family,White,Female,low10,0,40,United-States,<=50K,
low0,Private,low2,Some-college,high4,Never-married,Tech-support,Own-child,White,Female,low10,0,40,United-States,<=50K,
low0,Private,low2,Some-college,high4,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,low10,0,48,United-States,>50K,
low0,Private,low2,Bachelors,high4,Never-married,Prof-specialty,Not-in-family,White,Female,low10,0,15,Germany,<=50K,
low0,Local-gov,low2,Some-college,high4,Married-civ-spouse,Craft-repair,Husband,White,Male,low10,0,40,United-States,>50K,
low0,Private,low2,Assoc-acdm,high4,Divorced,Sales,Unmarried,Black,Female,low10,0,45,United-States,<=50K,
high0,Private,low2,Bachelors,high4,Divorced,Prof-specialty,Not-in-family,White,Female,low10,0,42,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Never-married,Handlers-cleaners,Own-child,White,Male,low10,0,40,United-States,<=50K,
high0,Federal-gov,low2,Masters,high4,Married-civ-spouse,Sales,Husband,White,Male,low10,0,40,United-States,>50K,
low0,Private,low2,Prof-school,high4,Married-civ-spouse,Prof-specialty,Husband,White,Male,low10,0,60,United-States,>50K,
low0,Private,low2,Some-college,high4,Divorced,Other-service,Not-in-family,White,Male,low10,0,45,United-States,<=50K,
low0,Private,low2,Bachelors,high4,Never-married,Exec-managerial,Not-in-family,White,Female,low10,0,40,United-States,<=50K,
low0,Private,low2,7th-8th,low4,Married-civ-spouse,Craft-repair,Husband,White,Male,low10,0,40,Ecuador,<=50K,
low0,Private,low2,Bachelors,high4,Married-civ-spouse,Prof-specialty,Husband,White,Male,low10,0,45,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Divorced,Prof-specialty,Not-in-family,White,Female,low10,0,40,United-States,<=50K,
low0,Local-gov,low2,Bachelors,high4,Never-married,Protective-serv,Not-in-family,White,Male,low10,0,56,United-States,<=50K,
low0,Private,low2,Some-college,high4,Never-married,Sales,Own-child,White,Male,low10,0,45,United-States,<=50K,
low0,Private,low2,Bachelors,high4,Never-married,Tech-support,Unmarried,Black,Female,low10,0,40,United-States,<=50K,
high0,Private,low2,HS-grad,high4,Married-civ-spouse,Transport-moving,Husband,White,Male,low10,0,16,United-States,<=50K,
low0,Self-emp-inc,low2,Bachelors,high4,Divorced,Sales,Not-in-family,White,Female,low10,0,60,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Never-married,Craft-repair,Own-child,White,Male,low10,0,40,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Divorced,Sales,Not-in-family,White,Male,low10,0,80,United-States,<=50K,
low0,Private,low2,Bachelors,high4,Married-civ-spouse,Adm-clerical,Husband,White,Male,low10,0,40,United-States,>50K,
low0,Private,low2,Some-college,high4,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,low10,0,25,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Transport-moving,Husband,White,Male,low10,0,45,United-States,>50K,
high0,Private,low2,HS-grad,high4,Married-civ-spouse,Sales,Husband,White,Male,low10,0,40,United-States,>50K,
low0,Private,low2,Some-college,high4,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,low10,0,40,Laos,<=50K,
low0,Private,low2,HS-grad,high4,Divorced,Adm-clerical,Not-in-family,White,Female,low10,0,40,United-States,<=50K,
low0,Private,low2,Assoc-acdm,high4,Never-married,Tech-support,Not-in-family,White,Male,low10,0,45,United-States,<=50K,
low0,Private,low2,Assoc-acdm,high4,Never-married,Prof-specialty,Not-in-family,White,Female,low10,0,33,United-States,<=50K,
low0,Private,low2,Assoc-acdm,high4,Married-civ-spouse,Adm-clerical,Husband,White,Male,low10,0,40,United-States,>50K,
low0,Self-emp-inc,low2,Some-college,high4,Married-civ-spouse,Farming-fishing,Husband,White,Male,low10,0,54,United-States,>50K,
low0,Private,low2,Bachelors,high4,Never-married,Sales,Not-in-family,White,Male,low10,0,40,United-States,<=50K,
low0,Private,low2,Masters,high4,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,low10,0,35,Taiwan,>50K,
low0,Self-emp-not-inc,low2,Bachelors,high4,Divorced,Prof-specialty,Not-in-family,Black,Female,low10,0,40,United-States,>50K,
low0,Private,low2,Some-college,high4,Never-married,Sales,Own-child,White,Male,low10,0,15,United-States,<=50K,
low0,Private,low2,Some-college,high4,Never-married,Machine-op-inspct,Not-in-family,White,Male,low10,0,40,United-States,<=50K,
high0,Self-emp-not-inc,low2,Some-college,high4,Married-civ-spouse,Sales,Husband,White,Male,low10,0,40,United-States,<=50K,
low0,Private,low2,5th-6th,low4,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Female,low10,0,40,Mexico,<=50K,
low0,Private,low2,Some-college,high4,Never-married,Tech-support,Not-in-family,White,Female,low10,0,40,United-States,<=50K,
high0,Private,low2,HS-grad,high4,Widowed,Other-service,Not-in-family,White,Female,low10,0,24,United-States,<=50K,
low0,Self-emp-not-inc,low2,HS-grad,high4,Married-civ-spouse,Exec-managerial,Husband,White,Male,low10,0,40,United-States,<=50K,
low0,Private,low2,Some-college,high4,Married-civ-spouse,Craft-repair,Husband,White,Male,low10,1485,50,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Divorced,Transport-moving,Not-in-family,White,Male,low10,0,45,United-States,<=50K,
low0,Private,low2,11th,low4,Never-married,Exec-managerial,Not-in-family,White,Female,low10,0,40,United-States,<=50K,
high0,Self-emp-not-inc,low2,Masters,high4,Married-civ-spouse,Craft-repair,Husband,White,Male,low10,0,10,United-States,<=50K,
high0,Self-emp-not-inc,low2,HS-grad,high4,Married-civ-spouse,Farming-fishing,Husband,White,Male,low10,0,45,United-States,<=50K,
low0,Private,low2,Some-college,high4,Married-civ-spouse,Prof-specialty,Wife,White,Female,low10,1887,50,United-States,>50K,
high0,Self-emp-not-inc,low2,HS-grad,high4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,low10,0,40,United-States,<=50K,
high0,Private,low2,HS-grad,high4,Never-married,Transport-moving,Not-in-family,White,Male,low10,0,55,United-States,<=50K,
low0,Private,low2,Some-college,high4,Never-married,Craft-repair,Not-in-family,Black,Male,low10,0,45,United-States,<=50K,
low0,Private,low2,Bachelors,high4,Never-married,Adm-clerical,Not-in-family,White,Male,low10,0,40,United-States,<=50K,
low0,Private,low2,Assoc-voc,high4,Never-married,Other-service,Not-in-family,White,Male,low10,0,40,United-States,<=50K,
high0,Local-gov,low2,10th,low4,Married-civ-spouse,Adm-clerical,Husband,White,Male,low10,0,40,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Transport-moving,Husband,White,Male,low10,0,40,United-States,<=50K,
low0,Private,low2,5th-6th,low4,Never-married,Other-service,Other-relative,White,Male,low10,0,48,Mexico,<=50K,
low0,Private,low2,HS-grad,high4,Never-married,Craft-repair,Other-relative,White,Male,low10,0,40,United-States,<=50K,
low0,Private,low2,Masters,high4,Never-married,Prof-specialty,Not-in-family,White,Male,low10,0,60,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Never-married,Sales,Unmarried,Black,Male,low10,0,30,Haiti,<=50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Other-service,Husband,Black,Male,low10,0,40,United-States,<=50K,
low0,Private,low2,Assoc-acdm,high4,Never-married,Sales,Not-in-family,White,Male,low10,0,40,United-States,<=50K,
low0,Private,low2,Assoc-voc,high4,Married-civ-spouse,Craft-repair,Husband,White,Male,low10,0,40,United-States,>50K,
low0,State-gov,low2,HS-grad,high4,Married-civ-spouse,Protective-serv,Husband,White,Male,low10,0,40,United-States,>50K,
low0,Private,low2,HS-grad,high4,Never-married,Farming-fishing,Not-in-family,White,Male,low10,0,20,United-States,<=50K,
low0,State-gov,low2,Some-college,high4,Never-married,Protective-serv,Own-child,Black,Female,low10,0,40,United-States,<=50K,
low0,Self-emp-not-inc,low2,Bachelors,high4,Never-married,Sales,Not-in-family,White,Male,low10,0,42,United-States,<=50K,
high0,Private,low2,Assoc-acdm,high4,Married-spouse-absent,Other-service,Not-in-family,White,Male,low10,0,25,Iran,<=50K,
low0,Private,low2,Bachelors,high4,Never-married,Prof-specialty,Own-child,White,Male,low10,0,25,United-States,<=50K,
low0,Private,low2,Bachelors,high4,Married-civ-spouse,Exec-managerial,Husband,White,Male,low10,0,40,United-States,>50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Other-service,Husband,White,Male,low10,0,40,United-States,<=50K,
low0,Private,low2,Bachelors,high4,Married-civ-spouse,Exec-managerial,Husband,White,Male,low10,0,40,United-States,>50K,
low0,Local-gov,low2,11th,low4,Married-civ-spouse,Transport-moving,Husband,White,Male,low10,0,30,United-States,<=50K,
low0,Federal-gov,low2,HS-grad,high4,Married-civ-spouse,Adm-clerical,Husband,White,Male,low10,0,40,United-States,>50K,
high0,Private,low2,11th,low4,Widowed,Other-service,Unmarried,Other,Male,low10,0,40,United-States,<=50K,
low0,Private,low2,Assoc-voc,high4,Married-civ-spouse,Tech-support,Husband,White,Male,low10,0,40,United-States,>50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Adm-clerical,Wife,White,Female,low10,0,35,United-States,<=50K,
low0,Self-emp-not-inc,low2,9th,low4,Married-civ-spouse,Craft-repair,Husband,White,Male,low10,0,40,Portugal,<=50K,
low0,Private,low2,10th,low4,Married-civ-spouse,Other-service,Wife,White,Female,low10,0,24,United-States,<=50K,
high0,Private,low2,Masters,high4,Married-civ-spouse,Prof-specialty,Husband,White,Male,low10,0,40,United-States,>50K,
low0,Private,low2,Bachelors,high4,Married-civ-spouse,Transport-moving,Husband,White,Male,low10,0,45,United-States,<=50K,
low0,Private,low2,Bachelors,high4,Divorced,Exec-managerial,Not-in-family,White,Male,low10,1564,45,United-States,>50K,
low0,Private,low2,HS-grad,high4,Married-spouse-absent,Sales,Not-in-family,White,Male,low10,0,55,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Craft-repair,Husband,White,Male,low10,0,40,United-States,<=50K,
high0,Self-emp-not-inc,low2,Some-college,high4,Married-civ-spouse,Sales,Husband,White,Male,low10,0,45,United-States,<=50K,
low0,Private,low2,Assoc-acdm,high4,Never-married,Sales,Not-in-family,White,Female,low10,0,15,United-States,<=50K,
high0,Private,low2,Bachelors,high4,Divorced,Exec-managerial,Not-in-family,White,Female,low10,0,45,United-States,>50K,
low0,Private,low2,HS-grad,high4,Divorced,Sales,Unmarried,White,Female,low10,0,40,United-States,<=50K,
low0,Federal-gov,low2,Some-college,high4,Never-married,Adm-clerical,Unmarried,White,Female,low10,0,15,United-States,<=50K,
low0,Private,low2,11th,low4,Never-married,Other-service,Own-child,White,Male,low10,0,10,United-States,<=50K,
low0,State-gov,low2,Assoc-voc,high4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,low10,0,38,United-States,>50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,low10,0,40,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Never-married,Craft-repair,Not-in-family,Black,Male,low10,0,40,United-States,<=50K,
low0,Local-gov,low2,Some-college,high4,Never-married,Adm-clerical,Own-child,White,Female,low10,0,10,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Craft-repair,Wife,White,Female,low10,0,40,United-States,<=50K,
low0,Private,low2,Some-college,high4,Never-married,Sales,Not-in-family,White,Male,low10,0,40,United-States,<=50K,
low0,Self-emp-not-inc,low2,Masters,high4,Divorced,Exec-managerial,Not-in-family,White,Male,low10,0,30,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Sales,Husband,White,Male,low10,0,50,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Divorced,Transport-moving,Not-in-family,White,Male,low10,0,40,United-States,<=50K,
low0,Private,low2,5th-6th,low4,Divorced,Craft-repair,Not-in-family,White,Female,low10,2339,45,United-States,<=50K,
low0,Private,low2,Some-college,high4,Married-civ-spouse,Craft-repair,Husband,White,Male,low10,0,40,United-States,<=50K,
low0,Private,low2,Some-college,high4,Divorced,Sales,Not-in-family,White,Female,low10,0,40,United-States,<=50K,
low0,Local-gov,low2,Some-college,high4,Married-civ-spouse,Transport-moving,Wife,White,Female,low10,0,40,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Never-married,Other-service,Not-in-family,White,Female,low10,0,25,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Separated,Machine-op-inspct,Not-in-family,White,Male,low10,0,40,United-States,<=50K,
low0,Private,low2,Some-college,high4,Married-civ-spouse,Adm-clerical,Wife,White,Female,low10,2415,6,United-States,>50K,
low0,Private,low2,Some-college,high4,Never-married,Adm-clerical,Own-child,White,Female,low10,0,16,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Never-married,Other-service,Other-relative,White,Female,low10,0,40,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Other-service,Wife,White,Female,low10,0,40,United-States,>50K,
low0,Private,low2,Bachelors,high4,Never-married,Craft-repair,Not-in-family,White,Male,low10,0,50,United-States,<=50K,
low0,Self-emp-not-inc,low2,Assoc-acdm,high4,Separated,Craft-repair,Not-in-family,White,Male,low10,0,40,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Never-married,Other-service,Not-in-family,White,Female,low10,0,35,United-States,<=50K,
low0,Private,low2,Some-college,high4,Married-civ-spouse,Tech-support,Husband,White,Male,low10,0,40,United-States,<=50K,
low0,Private,low2,Some-college,high4,Divorced,Handlers-cleaners,Unmarried,White,Female,low10,0,40,United-States,<=50K,
low0,Private,low2,Bachelors,high4,Married-civ-spouse,Exec-managerial,Husband,White,Male,low10,0,55,United-States,>50K,
low0,Self-emp-inc,low2,Bachelors,high4,Married-civ-spouse,Exec-managerial,Husband,White,Male,low10,0,50,United-States,>50K,
low0,Private,low2,Some-college,high4,Never-married,Handlers-cleaners,Own-child,White,Male,low10,0,40,United-States,<=50K,
low0,Private,low2,Some-college,high4,Never-married,Other-service,Not-in-family,White,Female,low10,0,40,United-States,<=50K,
low0,State-gov,low2,Bachelors,high4,Married-civ-spouse,Protective-serv,Husband,White,Male,low10,0,40,United-States,>50K,
low0,Private,low2,Assoc-voc,high4,Divorced,Tech-support,Not-in-family,White,Female,low10,0,64,United-States,<=50K,
low0,Private,low2,7th-8th,low4,Married-civ-spouse,Handlers-cleaners,Husband,Other,Male,low10,2179,40,Puerto-Rico,<=50K,
low0,Private,low2,Masters,high4,Married-civ-spouse,Exec-managerial,Husband,White,Male,low10,1977,65,United-States,>50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Adm-clerical,Husband,White,Male,low10,0,40,United-States,<=50K,
low0,Self-emp-not-inc,low2,HS-grad,high4,Married-civ-spouse,Craft-repair,Husband,White,Male,low10,0,25,United-States,<=50K,
low0,Private,low2,Some-college,high4,Married-civ-spouse,Exec-managerial,Husband,White,Male,low10,0,50,United-States,<=50K,
low0,Local-gov,low2,Some-college,high4,Divorced,Other-service,Not-in-family,Black,Female,low10,0,24,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Never-married,Handlers-cleaners,Unmarried,Black,Female,low10,0,40,United-States,<=50K,
